timestamp,soil,temperature,humidity,pH
1760157624.1011553,0.0,31.1,62.1,11.76
1760157626.1332014,0.0,31.1,62.2,11.69
1760157628.1610796,0.0,30.8,62.2,11.77
1760157630.1979904,0.0,31.0,62.2,11.79
1760157632.2269046,0.0,31.0,62.2,11.72
1760157634.2571707,0.0,30.8,62.3,11.79
1760157636.273074,0.0,31.0,62.2,11.84
1760157638.2933993,0.0,31.2,62.3,11.77
1760157640.3184621,0.0,30.6,62.5,11.8
1760157642.3507402,0.0,30.8,62.4,11.73
1760157644.3682659,0.0,31.0,62.3,11.8
1760157646.382522,0.0,31.1,62.3,11.79
1760157648.418176,0.0,31.0,62.3,11.81
1760157650.453057,0.0,31.2,62.3,11.81
1760157652.4766517,0.0,30.6,62.5,11.86
1760157654.5016553,0.0,30.8,62.5,11.76
1760157656.5171359,0.0,31.0,62.4,11.76
1760157658.537608,0.0,31.2,62.4,11.85
1760157660.5532088,0.0,31.0,62.5,11.77
1760157662.5711913,0.0,31.1,62.5,11.74
1760157664.5953808,0.0,31.0,62.6,11.75
1760157666.6331944,0.0,30.6,62.7,11.76
1760157668.6590455,0.0,30.7,62.8,11.9
1760157670.6829562,0.0,31.1,62.6,11.87
1760157672.7107625,0.0,31.1,62.6,11.75
1760157674.7367127,0.0,31.1,62.5,11.75
1760157676.7624443,0.0,30.8,62.7,11.76
1760157678.784896,0.0,31.1,62.6,11.86
1760157680.8247688,0.0,31.1,62.6,11.79
1760157682.8479125,0.0,31.2,62.6,11.83
1760157684.8794234,0.0,31.0,62.6,11.83
1760157686.9154189,0.0,30.6,62.8,11.71
1760157688.9299493,0.0,30.8,62.6,11.75
1760157690.9763176,0.0,31.1,62.5,11.8
1760157692.9893773,0.0,31.1,62.5,11.69
1760157695.0100577,0.0,31.0,62.5,11.76
1760157697.021021,0.0,31.1,62.4,11.87
1760157699.0523515,0.0,31.2,62.4,11.76
1760157701.099851,0.0,31.2,62.4,11.77
1760157703.1296828,0.0,31.1,62.4,11.92
1760157705.1478243,0.0,31.1,62.5,11.85
1760157707.1774015,0.0,31.1,62.5,11.78
1760157709.2066953,0.0,31.1,62.5,11.79
1760157711.2375278,0.0,31.2,62.6,11.76
1760157713.286609,0.0,31.0,62.6,11.74
1760157715.3187215,0.0,31.0,62.7,11.72
1760157717.3498988,0.0,31.2,62.7,11.89
1760157719.3791325,0.0,31.0,62.7,11.8
1760157721.4105878,0.0,30.6,63.0,11.76
1760157723.4283097,0.0,30.6,63.0,11.87
1760157725.457141,0.0,31.2,62.9,11.76
1760157727.4734533,0.0,31.0,63.0,11.84
1760157729.5047586,0.0,31.1,63.0,11.76
1760157731.5224066,0.0,30.7,63.3,11.68
1760157733.5565748,0.0,30.9,63.3,11.8
1760157735.5827215,0.0,30.6,63.4,11.76
1760157737.5993457,0.0,30.8,63.4,11.77
1760157739.62951,0.0,30.9,63.5,11.78
1760157741.6468265,0.0,30.9,63.5,11.74
1760157743.6811645,0.0,30.9,63.6,11.82
1760157745.7105057,0.0,31.0,63.6,11.75
1760157747.7380998,0.0,31.1,63.6,11.81
1760157749.765073,0.0,30.6,63.8,11.85
1760157751.8017876,0.0,30.9,63.7,11.76
1760157753.8472717,0.0,31.1,63.7,11.8
1760157755.8834002,0.0,31.1,63.8,11.85
1760157757.9110525,0.0,30.8,63.9,11.81
1760157759.933951,0.0,30.8,63.9,11.76
1760157761.9822772,0.0,30.9,64.1,11.74
1760157764.008024,0.0,30.9,64.0,11.79
1760157766.0353868,0.0,30.5,64.2,11.81
1760157768.0858166,0.0,30.9,64.1,11.76
1760157770.1329443,0.0,30.9,64.1,11.87
1760157772.1607785,0.0,30.9,64.2,11.68
1760157774.1987689,0.0,30.2,64.5,11.78
1760157776.2580245,0.0,30.7,64.4,11.8
1760157778.2886782,0.0,30.7,64.5,11.75
1760158353.8835642,8.0,29.2,71.3,11.66
1760158354.3866403,7.0,29.4,72.1,11.72
1760158354.8923821,6.0,29.5,72.1,11.65
1760158356.058089,5.0,29.5,72.1,11.75
1760158358.0880423,5.0,29.8,72.0,11.6
1760158360.1173701,3.0,29.4,72.1,11.68
1760158362.1577244,3.0,29.8,72.0,11.68
1760158364.1908872,2.0,29.8,71.9,11.45
1760158366.2285688,2.0,29.2,72.2,11.69
1760158368.2645383,0.0,29.6,71.8,11.75
1760158370.2948437,0.0,29.8,71.8,11.66
1760158372.3310237,0.0,29.7,71.8,11.67
1760158374.364391,0.0,30.0,71.5,11.64
1760158376.402156,0.0,29.6,71.6,11.73
1760158378.4357164,0.0,29.8,71.5,11.65
1760158380.4690678,0.0,29.7,71.5,11.76
1760158382.5000732,0.0,30.0,71.3,11.75
1760158384.5333521,0.0,30.3,71.2,11.76
1760158386.5589075,0.0,30.3,71.0,11.73
1760158388.588102,0.0,30.0,70.9,11.69
1760158390.6253078,2.0,29.7,71.0,11.7
1760158392.6555357,0.0,30.2,70.6,11.75
1760158394.6972663,0.0,30.2,70.4,11.78
1760158396.7396958,0.0,30.3,70.2,11.81
1760158398.78708,0.0,30.4,69.9,11.81
1760158400.81539,0.0,30.4,69.6,11.71
1760158402.8591866,0.0,30.4,69.5,11.76
1760158404.8986444,0.0,30.8,68.8,11.65
1760158406.93621,0.0,30.7,68.7,11.72
1760158408.974345,0.0,30.6,68.4,11.71
1760158411.0149379,0.0,30.6,68.1,11.74
1760158413.0499926,0.0,30.9,67.6,11.74
1760158415.0865839,0.0,31.1,67.1,11.79
1760158417.1238148,0.0,31.1,66.7,11.74
1760158419.1624508,0.0,31.5,66.1,11.7
1760158421.2040734,0.0,31.5,65.6,11.72
1760158423.2338386,0.0,31.5,65.2,11.8
1760158425.2649333,0.0,31.9,64.6,11.69
1760158427.300615,0.0,31.7,64.3,11.8
1760158429.332063,0.0,31.9,63.8,11.7
1760158431.3782105,0.0,32.2,63.2,11.72
1760158433.4473176,0.0,31.9,63.0,11.66
1760158435.4860783,0.0,31.6,62.7,11.74
1760158437.5166147,0.0,32.2,62.2,11.69
1760158439.557453,0.0,32.5,61.8,11.87
1760158441.5962882,0.0,32.1,61.8,11.77
1760158443.621987,0.0,32.5,61.4,11.86
1760158445.6450145,0.0,32.4,61.4,11.7
1760158447.6857636,0.0,32.4,61.3,11.72
1760158449.2065032,0.0,32.4,61.0,11.79
1760158451.230933,0.0,32.3,61.0,11.88
1760158453.2718515,0.0,32.6,60.9,11.8
1760158455.309537,0.0,31.9,61.1,11.77
1760158457.346729,0.0,32.3,60.9,11.89
1760158459.3884954,0.0,31.9,61.0,11.76
1760158461.42894,0.0,31.9,60.9,11.7
1760158463.461396,0.0,32.4,60.6,11.75
1760158465.4891703,0.0,32.3,60.6,11.76
1760158467.5269856,0.0,32.4,60.6,11.69
1760158469.5673575,0.0,32.5,60.4,11.75
1760158471.5925546,0.0,32.2,60.7,11.75
1760158473.6260056,0.0,32.5,60.5,11.79
1760158475.6466055,0.0,32.5,60.6,11.78
1760158477.6680028,0.0,32.4,60.8,11.76
1760158479.697432,0.0,32.3,60.8,11.67
1760158481.7224054,0.0,32.3,60.9,11.87
1760158483.631259,0.0,32.3,61.0,11.88
1760158485.6657975,0.0,32.1,61.1,11.72
1760158487.6882083,0.0,32.4,61.1,11.78
1760158489.706054,0.0,32.5,61.0,11.8
1760158491.7416039,0.0,32.4,61.2,11.76
1760158493.7741368,0.0,32.4,61.2,11.88
1760158495.7893753,0.0,32.4,61.2,11.81
1760158497.8182836,0.0,32.1,61.3,11.72
1760158499.846288,0.0,32.2,61.3,11.68
1760158501.8671224,0.0,31.8,61.4,11.76
1760158503.8807552,0.0,32.5,61.1,11.86
1760158505.90501,0.0,32.3,61.2,11.84
1760158507.9378862,0.0,32.1,61.2,11.87
1760158509.963732,0.0,32.5,61.0,11.7
1760158511.9913971,0.0,32.5,61.0,11.71
1760158514.0053542,0.0,31.8,61.3,11.81
1760158516.037433,0.0,32.2,61.2,11.83
1760158518.0732312,0.0,31.9,61.3,11.81
1760158520.094671,0.0,31.9,61.3,11.77
1760158522.124216,0.0,32.3,61.2,11.76
1760158524.1554966,0.0,32.2,61.3,11.74
1760158526.1871388,0.0,32.1,61.4,11.75
1760158528.2160847,0.0,31.9,61.5,11.68
1760158530.2579436,0.0,31.9,61.5,11.94
1760158532.298286,0.0,32.2,61.3,11.92
1760158534.3351727,0.0,32.5,61.1,11.72
1760158536.3714569,0.0,32.3,61.2,11.88
1760158538.4025245,0.0,32.2,61.2,11.79
1760158540.4368224,0.0,32.1,61.3,12.07
1760158542.4702377,0.0,32.3,61.3,11.75
1760158544.4985304,0.0,32.3,61.1,11.82
1760158546.5230396,0.0,32.5,61.0,11.72
1760158548.5500622,0.0,32.3,61.1,11.83
1760158550.5740666,0.0,32.1,61.2,11.87
1760158552.6030972,0.0,32.5,60.9,11.73
1760158554.6345212,0.0,32.5,61.0,11.85
1760158556.6581306,0.0,32.2,61.3,11.81
1760158558.6977253,0.0,32.0,61.4,11.69
1760158560.7377572,0.0,31.9,61.5,11.67
1760158562.776246,0.0,32.5,61.4,11.84
1760158564.8047142,0.0,32.2,61.7,11.81
1760158566.8354914,0.0,32.2,61.7,11.74
1760158568.863616,0.0,31.6,62.0,11.68
1760158570.891274,0.0,31.9,62.0,11.86
1760158572.9157662,0.0,31.6,62.1,11.74
1760158574.9444342,0.0,31.9,62.1,11.75
1760158576.9735148,0.0,32.0,62.1,11.75
1760158579.0116136,0.0,31.9,62.2,11.77
1760158581.0373926,0.0,32.1,62.1,11.81
1760158583.0622413,0.0,32.0,62.0,11.78
1760158585.0840988,0.0,32.2,62.0,11.79
1760158587.1085353,0.0,32.2,61.9,11.69
1760158589.1370413,0.0,32.5,61.5,11.65
1760158591.164803,0.0,32.0,61.7,11.8
1760158593.1948078,0.0,32.1,61.6,11.77
1760158595.2249157,0.0,32.1,61.6,11.83
1760158597.2561126,0.0,32.5,61.4,11.75
1760158599.284139,0.0,31.9,61.7,11.76
1760158601.3147278,0.0,31.7,61.8,11.78
1760158603.35127,0.0,32.1,61.5,11.85
1760158605.372877,0.0,31.9,61.6,11.82
1760158607.3933895,0.0,31.5,61.8,11.83
1760158609.4224222,0.0,31.9,61.7,11.79
1760158611.4477868,0.0,32.3,61.4,11.77
1760158613.4777248,0.0,32.2,61.3,11.87
1760158615.507295,0.0,32.2,61.2,11.73
1760158617.5351214,0.0,32.2,61.1,11.76
1760158619.5699518,0.0,31.9,61.2,11.75
1760158621.5890064,0.0,31.8,61.1,11.76
1760158623.6165037,0.0,32.5,60.7,11.74
1760158625.6418164,0.0,32.4,60.6,11.66
1760158627.6816359,0.0,32.6,60.2,11.89
1760158629.7106085,0.0,32.6,60.0,11.7
1760158631.7282393,0.0,32.6,59.9,11.85
1760158633.7562327,0.0,32.7,59.8,11.75
1760158635.7853882,0.0,31.9,60.3,11.7
1760158637.8128932,0.0,32.3,60.2,11.77
1760158639.8320587,0.0,32.4,60.3,11.75
1760158641.854915,0.0,32.4,60.5,11.84
1760158643.8853755,0.0,32.5,60.5,11.77
1760158645.915321,0.0,32.4,60.7,11.76
1760158647.9387946,0.0,32.2,60.9,11.85
1760158649.977628,0.0,32.2,61.1,11.79
1760158652.015734,0.0,31.9,61.4,11.78
1760158654.0467935,0.0,31.7,61.7,11.78
1760158656.0750937,0.0,32.1,61.6,11.6
1760158658.1068947,0.0,32.0,61.7,11.8
1760158660.1345167,0.0,32.2,61.8,11.75
1760158662.1618576,0.0,32.2,62.0,11.89
1760158664.1791232,0.0,31.6,62.3,11.71
1760158666.202513,0.0,31.6,62.4,11.8
1760158668.238781,0.0,32.2,62.3,11.72
1760158670.2724078,0.0,31.6,62.5,11.76
1760158672.2979686,0.0,31.8,62.5,11.71
1760158674.3217797,0.0,32.0,62.5,11.72
1760158676.352988,0.0,32.1,62.5,11.76
1760158678.3823438,0.0,31.9,62.6,11.82
1760158680.4230254,0.0,32.1,62.5,11.82
1760158682.458144,0.0,31.9,62.5,11.71
1760158684.4917812,0.0,32.2,62.4,11.81
1760158686.5261722,0.0,31.6,62.7,11.72
1760158688.5544713,0.0,32.1,62.5,11.82
1760158690.585849,0.0,31.6,62.7,11.87
1760158692.6203227,0.0,32.2,62.6,11.72
1760158694.6435323,0.0,31.9,62.7,11.79
1760158696.6720576,0.0,31.8,62.7,11.7
1760158698.70775,0.0,32.0,62.7,11.8
1760158700.7368226,0.0,31.6,62.9,11.79
1760158702.7678156,0.0,31.9,62.8,11.87
1760158704.797482,0.0,31.9,62.8,11.86
1760158706.8346145,0.0,32.0,62.6,11.67
1760158708.8668706,0.0,31.7,62.7,11.78
1760158710.8900156,0.0,31.9,62.5,11.79
1760158712.9248424,0.0,32.0,62.2,11.8
1760158714.9574013,0.0,32.1,62.2,11.74
1760158716.9879272,0.0,32.1,62.2,11.84
1760158719.0274417,0.0,32.3,62.0,11.65
1760158721.0514805,0.0,32.1,61.9,11.86
1760158722.5763674,0.0,32.0,61.8,11.74
1760158724.61014,0.0,32.1,61.8,11.81
1760158726.6473494,0.0,32.0,61.9,11.84
1760158728.6788356,0.0,31.9,62.0,11.77
1760158730.7066076,0.0,32.2,61.9,11.77
1760158732.7368221,0.0,31.8,62.0,11.87
1760158734.7702625,0.0,32.0,61.9,11.81
1760158736.7935734,0.0,31.7,62.2,11.85
1760158738.8249955,0.0,31.6,62.2,11.8
1760158740.8668768,0.0,32.0,62.1,11.81
1760158742.8949938,0.0,32.0,62.1,11.76
1760158744.9226801,0.0,31.6,62.4,11.77
1760158746.959622,0.0,31.6,62.5,11.79
1760158748.990095,0.0,31.9,62.4,11.76
1760158751.02571,0.0,32.1,62.3,11.76
1760158753.0622923,0.0,32.1,62.4,11.78
1760158755.1006212,0.0,31.9,62.5,11.78
1760158757.1327667,0.0,31.6,62.6,11.75
1760158759.1582448,0.0,31.6,62.8,11.68
1760158761.1923,0.0,31.6,62.8,11.76
1760158763.2236667,0.0,31.6,62.9,11.7
1760158765.2680612,0.0,31.6,62.9,11.76
1760158767.2997591,0.0,31.4,63.0,11.81
1760158769.3354783,0.0,31.7,63.0,11.8
1760158771.365545,0.0,32.0,62.9,11.72
1760158773.3979363,0.0,31.8,63.1,11.88
1760158775.4357922,0.0,32.0,63.0,11.88
1760158777.4731426,0.0,31.6,63.9,11.76
1760158779.510973,0.0,31.9,64.0,11.9
1760158781.5464644,0.0,32.0,63.6,11.9
1760158783.5820482,0.0,31.8,63.5,11.81
1760158785.6225424,0.0,31.7,63.5,11.71
1760158787.6564355,0.0,31.7,63.5,11.87
1760158789.6888845,0.0,31.8,63.4,11.87
1760158791.7262707,0.0,31.7,63.4,11.72
1760158793.757181,0.0,31.9,63.3,11.76
1760158795.7844794,0.0,31.6,63.4,11.75
1760158797.8174167,0.0,31.9,63.3,11.79
1760158799.8589888,0.0,31.8,63.2,11.84
1760158801.8881416,0.0,31.7,63.3,11.76
1760158803.9233973,0.0,31.7,63.2,11.75
1760158805.9549298,0.0,31.7,63.2,11.77
1760158807.9880066,0.0,31.8,62.9,11.87
1760158810.0178378,0.0,31.7,62.9,11.8
1760158812.0566766,0.0,32.2,62.6,11.81
1760158814.0875049,0.0,32.0,62.5,11.77
1760158816.1231215,0.0,31.6,62.7,11.72
1760158818.1617718,0.0,31.9,62.4,11.72
1760158820.1967034,0.0,32.0,62.2,11.73
1760158822.2288735,0.0,32.0,62.3,11.82
1760158834.5551822,0.0,32.0,62.6,11.72
1760158835.063182,0.0,32.0,62.4,11.88
1760158835.5757077,0.0,31.6,62.9,11.87
1760158836.216176,0.0,31.6,62.8,11.79
1760158838.2413683,0.0,32.2,62.6,11.79
1760158840.2846541,0.0,31.8,62.5,11.83
1760158842.3159776,0.0,31.8,62.3,11.78
1760158844.354892,0.0,32.1,62.1,11.84
1760158846.384377,0.0,32.1,62.0,11.87
1760158848.415613,0.0,31.6,62.1,11.87
1760158850.4454532,0.0,32.2,61.8,11.75
1760158852.4704294,0.0,32.5,61.5,11.78
1760158854.492694,0.0,32.1,61.7,11.76
1760158856.524008,0.0,32.2,61.6,11.7
1760158858.5569692,0.0,32.2,61.5,11.7
1760158860.585218,0.0,32.2,61.5,11.79
1760158862.6197593,0.0,32.3,61.3,11.76
1760158864.6512196,0.0,32.5,61.0,11.78
1760158866.6856732,0.0,32.2,61.1,11.76
1760158868.7194932,0.0,32.4,60.9,11.75
1760158870.7584763,0.0,32.2,61.0,11.81
1760158872.790081,0.0,32.4,60.9,11.68
1760158874.8233862,0.0,32.3,60.8,11.78
1760158876.8591776,0.0,32.2,60.9,11.76
1760158878.895666,0.0,32.5,60.7,11.85
1760158880.929411,0.0,32.5,60.7,11.76
1760158882.9696093,0.0,32.4,60.9,11.72
1760158885.007671,0.0,32.5,60.9,11.76
1760158887.0310984,0.0,32.1,61.2,11.76
1760158889.069003,0.0,32.1,61.3,11.76
1760158891.0879245,0.0,32.2,61.5,11.75
1760158893.1224887,0.0,31.6,61.9,11.79
1760158895.1640618,0.0,31.8,61.8,11.81
1760158897.2014308,0.0,32.1,61.9,11.81
1760158899.2301254,0.0,32.1,62.1,11.67
1760158901.2639017,0.0,31.9,62.3,11.73
1760158903.2878244,0.0,32.2,62.2,11.75
1760158905.3258686,0.0,31.6,62.5,11.76
1760158907.3656297,0.0,32.0,62.3,11.75
1760158909.3999748,0.0,32.0,62.4,11.76
1760158911.4336658,0.0,32.2,62.3,11.85
1760158913.4691348,0.0,32.2,62.3,11.8
1760158915.50109,0.0,32.0,62.2,11.84
1760158917.5435514,0.0,32.1,62.3,11.62
1760158919.5853472,0.0,32.0,62.4,11.74
1760158921.6190293,0.0,31.8,62.5,11.79
1760158923.6516619,0.0,32.3,62.4,11.74
1760158925.6835294,0.0,32.3,62.4,11.86
1760158927.7253892,0.0,32.0,62.5,11.74
1760158929.7591777,0.0,31.8,62.6,11.71
1760158931.7874002,0.0,31.6,62.7,11.75
1760158933.8257449,0.0,31.9,62.7,11.72
1760158935.8650222,0.0,32.0,62.7,11.86
1760158937.9043188,0.0,31.6,62.9,11.7
1760158939.9274287,0.0,32.0,62.7,11.74
1760158941.9676723,0.0,32.0,62.7,11.76
1760158944.0105824,0.0,32.0,62.7,11.81
1760158946.0484593,0.0,32.0,62.7,11.73
1760158948.0835207,0.0,31.6,62.9,11.81
1760158950.124853,0.0,31.9,62.8,11.71
1760158951.6389985,0.0,32.1,62.7,11.76
1760158953.6703749,0.0,32.0,62.7,11.65
1760158955.7126987,0.0,32.0,62.7,11.78
1760158957.7532785,0.0,31.9,62.9,11.67
1760158959.7847733,0.0,32.3,62.7,11.75
1760158961.822965,0.0,31.7,62.9,11.66
1760158963.859897,0.0,32.0,62.7,11.54
1760158965.8938825,0.0,31.7,62.9,11.72
1760158967.9240122,0.0,32.2,62.7,11.89
1760158969.952561,0.0,31.9,62.7,11.7
1760158971.9796124,0.0,31.6,62.8,11.78
1760158974.071863,0.0,32.1,62.6,11.79
1760158976.1035373,0.0,32.2,62.7,11.71
1760158977.9636776,0.0,31.9,62.8,11.72
1760158979.9982927,0.0,32.0,62.7,11.72
1760158982.013925,0.0,31.9,62.9,11.76
1760158984.0424247,0.0,32.0,62.9,11.75
1760158986.0751963,0.0,32.0,62.9,11.75
1760158988.1046882,0.0,31.6,63.0,11.78
1760158990.1364734,0.0,32.0,62.8,11.76
1760158992.1805646,0.0,32.0,62.8,11.71
1760158994.2176363,0.0,31.9,62.8,11.69
1760158996.1883557,0.0,32.2,62.7,11.75
1760158998.2159898,0.0,32.2,62.7,11.81
1760159000.2380505,0.0,32.1,62.7,11.76
1760159002.2625566,0.0,32.0,62.6,11.77
1760159004.2883935,0.0,31.8,62.4,11.76
1760159006.3123188,0.0,32.1,62.3,11.81
1760159008.337863,0.0,32.1,62.2,11.64
1760159010.3671267,0.0,31.6,62.4,11.72
1760159012.38835,0.0,31.8,62.3,11.76
1760159014.4143896,0.0,31.9,62.3,11.97
1760159016.4483602,0.0,31.8,62.2,11.78
1760159018.4767091,0.0,32.2,62.1,11.82
1760159020.5106862,0.0,31.9,62.2,11.76
1760159022.5495996,0.0,32.0,62.2,11.76
1760159024.5809653,0.0,32.2,62.2,11.79
1760159026.6116366,0.0,32.1,62.2,11.72
1760159028.6344786,0.0,32.2,62.2,11.77
1760159030.6707168,0.0,32.0,62.2,11.74
1760159032.706112,0.0,32.0,62.2,11.77
1760159034.744182,0.0,32.0,62.3,11.73
1760159036.7736218,0.0,31.6,62.5,11.76
1760159038.8043938,0.0,32.2,62.3,11.75
1760159040.8317404,0.0,32.3,62.1,11.76
1760159042.8646028,0.0,31.9,62.3,11.82
1760159044.9047573,0.0,32.1,62.3,11.74
1760159046.9425967,0.0,32.1,62.2,11.85
1760159048.9725962,0.0,32.3,62.1,11.79
1760159051.0044363,0.0,31.9,62.3,11.85
1760159053.0375729,0.0,32.2,62.2,11.72
1760159055.0771685,0.0,32.3,62.1,11.86
1760159057.1117334,0.0,32.0,62.2,11.7
1760159059.1482809,0.0,32.2,62.2,11.77
1760159061.1805918,0.0,32.2,62.2,11.76
1760159063.2121165,0.0,31.9,62.3,11.76
1760159065.2432005,0.0,32.2,62.2,11.68
1760159067.2748678,0.0,31.9,62.3,11.81
1760159069.3026996,0.0,32.2,62.1,11.76
1760159071.3192441,0.0,32.5,61.9,11.78
1760159073.334987,0.0,32.1,62.0,11.72
1760159075.3685257,0.0,31.9,62.1,11.77
1760159077.4147322,0.0,31.9,62.1,11.75
1760159079.443978,0.0,32.3,61.8,11.74
1760159081.4720857,0.0,32.3,61.8,11.76
1760159083.5069928,0.0,32.2,61.9,11.77
1760159085.5445993,0.0,32.5,61.7,11.71
1760159087.5774689,0.0,32.4,61.7,11.76
1760159089.600238,0.0,32.5,61.5,11.72
1760159091.6321583,0.0,32.4,61.6,11.71
1760159093.6705987,0.0,31.9,61.8,11.7
1760159095.7067642,0.0,32.3,61.6,11.7
1760159097.7434106,0.0,31.9,61.8,11.79
1760159099.780027,0.0,32.3,61.6,11.79
1760159101.8183901,0.0,32.4,61.7,11.76
1760159103.8435268,0.0,32.5,61.6,11.77
1760159105.8751562,0.0,32.2,61.9,11.87
1760159107.9066508,0.0,31.9,62.0,11.82
1760159109.9397357,0.0,32.1,61.9,11.69
1760159111.974303,0.0,32.5,61.8,11.71
1760159114.0107696,0.0,32.5,61.8,11.75
1760159116.0436592,0.0,31.9,62.0,11.72
1760159118.081699,0.0,32.3,61.8,11.76
1760159120.1150749,0.0,32.2,61.9,11.86
1760159122.149386,0.0,32.2,62.0,11.72
1760159124.168862,0.0,31.9,62.2,11.74
1760159126.20223,0.0,31.9,62.2,11.8
1760159128.2325795,0.0,32.1,62.1,11.81
1760159130.263306,0.0,32.3,61.9,11.68
1760159132.2911453,0.0,32.1,61.9,11.72
1760159134.3195443,0.0,31.8,62.1,11.8
1760159136.3497343,0.0,31.9,62.0,11.69
1760159138.3771152,0.0,32.5,61.8,11.7
1760159140.4129333,0.0,32.1,62.1,11.71
1760159142.4482782,0.0,32.2,62.1,11.87
1760159144.4847639,0.0,31.6,62.3,11.9
1760159146.51752,0.0,31.9,62.3,11.83
1760159148.5509994,0.0,32.1,62.2,11.75
1760159150.5771937,0.0,31.7,62.4,11.76
1760159152.6016686,0.0,31.8,62.4,11.7
1760159154.6243103,0.0,31.9,62.4,11.66
1760159156.6453273,0.0,32.0,62.4,11.76
1760159158.677053,0.0,31.7,62.6,11.67
1760159160.7148793,0.0,31.9,62.5,11.76
1760159162.7391603,0.0,31.7,62.7,11.75
1760159164.7657695,0.0,32.0,62.5,11.77
1760159166.792849,0.0,32.2,62.5,11.75
1760159168.8189363,0.0,32.2,62.5,11.81
1760159170.3356683,0.0,31.4,62.8,11.77
1760159172.3755085,0.0,31.7,62.7,11.75
1760159174.4041905,0.0,32.0,62.5,11.81
1760159176.4341197,0.0,31.3,62.9,11.75
1760159178.4601321,0.0,31.7,62.9,11.81
1760159180.4775553,0.0,31.7,62.9,11.72
1760159182.5182667,0.0,31.6,62.9,11.81
1760159184.53943,0.0,31.6,62.9,11.66
1760159186.5596888,0.0,31.7,63.1,11.76
1760159188.5933917,0.0,31.7,63.2,11.81
1760159190.608061,0.0,31.7,63.4,11.86
1760159192.6344752,0.0,31.7,63.4,11.72
1760159194.6715214,0.0,31.4,63.6,11.72
1760159196.6926858,0.0,31.6,63.5,11.89
1760159198.7109225,0.0,31.3,63.7,11.79
1760159200.7390885,0.0,31.5,63.6,11.82
1760159202.772009,0.0,31.6,63.6,11.76
1760159204.8014526,0.0,31.7,63.7,11.74
1760159206.814337,0.0,31.7,63.7,11.74
1760159208.822038,0.0,31.7,63.7,11.67
1760159210.8430674,0.0,31.8,63.6,11.76
1760159212.865701,0.0,31.7,63.6,11.78
1760159214.881668,0.0,31.8,63.5,11.75
1760159216.926685,0.0,31.9,63.5,11.76
1760159218.934651,0.0,31.7,63.6,11.87
1760159220.9573665,0.0,31.4,63.7,11.76
1760159222.9851098,0.0,31.5,63.5,11.69
1760159225.020632,0.0,31.4,63.5,11.85
1760159227.0690985,0.0,31.9,63.3,11.82
1760159229.1001403,0.0,31.8,63.1,11.76
1760159231.1148689,0.0,32.0,63.0,11.74
1760159233.1345549,0.0,32.1,62.9,11.76
1760159235.14855,0.0,32.2,62.8,11.78
1760159237.1620734,0.0,32.1,62.8,11.89
1760159239.2097807,0.0,32.1,62.8,11.75
1760159241.2485492,0.0,32.2,62.8,11.84
1760159243.2706418,0.0,31.9,62.9,11.78
1760159245.289649,0.0,32.0,62.8,11.85
1760159247.3164294,0.0,31.7,63.0,11.86
1760159249.363036,0.0,31.8,62.9,11.7
1760159251.3735435,0.0,31.9,62.8,11.76
1760159253.399187,0.0,31.7,62.8,11.78
1760159255.417723,0.0,31.6,62.8,11.74
1760159257.4460032,0.0,31.9,62.6,11.86
1760159259.4710658,0.0,32.5,62.2,11.77
1760159261.477202,0.0,32.0,62.4,11.77
1760159263.49026,0.0,31.9,62.5,11.78
1760159265.5195725,0.0,32.2,62.4,11.76
1760159267.546285,0.0,32.0,62.4,11.84
1760159269.567817,0.0,32.2,62.5,11.81
1760159271.615555,0.0,31.6,62.7,11.81
1760159273.647096,0.0,31.7,62.8,11.75
1760159275.6787179,0.0,31.9,62.7,11.68
1760159277.690251,0.0,32.0,62.7,11.8
1760159279.7041728,0.0,31.7,63.0,11.87
1760159281.7119615,0.0,32.0,62.9,11.74
1760159283.7388356,0.0,31.8,63.0,11.85
1760159285.759419,0.0,31.6,63.1,11.71
1760159287.7846828,0.0,31.6,63.2,11.7
1760159289.8095477,0.0,32.0,63.2,11.76
1760159291.8477404,0.0,31.7,63.4,11.7
1760159293.8675015,0.0,31.8,63.4,11.82
1760159295.880099,0.0,31.6,63.5,11.87
1760159297.9185858,0.0,32.2,63.2,11.84
1760159299.975526,0.0,31.9,63.4,11.71
1760159302.0057344,0.0,31.4,63.5,11.76
1760159304.0348775,0.0,31.7,63.4,11.71
1760159306.0694072,0.0,31.7,63.4,11.71
1760159308.098469,0.0,31.4,63.5,11.72
1760159310.1614838,0.0,31.7,63.5,11.72
1760159312.1787524,0.0,31.6,63.5,11.69
1760159314.2030988,0.0,31.5,63.7,11.75
1760159316.2104247,0.0,31.7,63.9,11.83
1760159318.2264144,0.0,31.6,64.2,11.87
1760159320.271633,0.0,31.4,64.3,11.79
1760159322.3029635,0.0,31.4,64.5,11.81
1760159324.3503256,0.0,31.4,64.6,11.69
1760159326.3771687,0.0,31.3,64.7,11.7
1760159328.4133773,0.0,31.3,65.0,11.76
1760159330.4293523,0.0,31.3,65.2,11.77
1760159332.458064,0.0,31.0,65.4,11.78
1760159334.4888628,0.0,31.0,65.4,11.73
1760159336.5080283,0.0,31.0,65.4,11.76
1760159338.530037,0.0,31.2,65.4,11.76
1760159340.5678596,0.0,31.3,65.4,11.63
